time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name
1620411590,1353.8333333333333,9.924999999999999,0.0,204.5,140.03333333333333,205.33333333333334,174.83333333333334,2.1333333333333333,8.826666666666668,19.525000000000002,1064.7333333333333,23.46666666666667,0.0,0.6583333333333333,40tps|4_nodes
1620411600,1592.5,10.0,0.0,211.08333333333334,150.16666666666666,211.83333333333334,274.8333333333333,1.8999999999999997,11.706666666666669,23.866666666666664,1158.3999999999999,30.329166666666666,0.0,0.6583333333333333,40tps|4_nodes
1620411610,1822.5,9.249999999999998,0.0,216.75,153.56666666666663,217.75,367.3333333333333,1.633333333333333,14.49666666666667,23.0,1186.6333333333332,32.416666666666664,0.0,0.5666666666666668,40tps|4_nodes
1620411620,2056.25,10.566666666666666,0.0,223.25,147.4333333333333,224.0,473.0,2.6333333333333333,17.36666666666666,23.375,1143.3666666666666,32.15416666666666,0.0,0.65,40tps|4_nodes
1620411630,2280.3333333333335,11.058333333333332,0.0,229.75,147.66666666666666,230.58333333333334,583.5833333333334,2.466666666666667,20.19666666666667,22.40833333333333,1139.9666666666667,31.09166666666667,0.0,0.65,40tps|4_nodes
1620411640,2507.6666666666665,10.183333333333332,0.0,234.91666666666666,142.96666666666667,235.58333333333334,685.4166666666666,1.2666666666666666,22.986666666666668,22.73333333333333,1132.4999999999998,31.070833333333336,0.0,0.5166666666666666,40tps|4_nodes
1620411650,2742.6666666666665,10.416666666666666,0.0,240.08333333333334,142.5666666666667,240.75,789.5833333333334,1.5666666666666667,25.949999999999992,23.5,1128.0333333333333,31.045833333333334,0.0,0.5166666666666667,40tps|4_nodes
1620411660,2948.9166666666665,11.949999999999998,0.0,246.33333333333334,143.76666666666665,247.16666666666666,909.0833333333334,1.7,29.163333333333323,20.625,1121.5333333333333,30.662499999999998,0.0,0.625,40tps|4_nodes
1620411670,3168.0,12.033333333333333,0.0,252.16666666666666,142.70000000000002,253.16666666666666,1029.4166666666667,2.033333333333333,31.906666666666695,21.90833333333333,1118.3999999999999,30.295833333333334,0.0,0.5833333333333334,40tps|4_nodes
1620411680,3380.75,11.125,0.0,257.9166666666667,141.26666666666665,258.75,1140.6666666666667,1.1333333333333333,33.316666666666656,21.275,1116.9333333333332,30.26666666666667,0.0,0.5750000000000001,40tps|4_nodes
1620411690,3605.5,11.475,0.0,263.0,136.73333333333335,263.75,1255.4166666666667,0.6666666666666666,33.21666666666667,22.474999999999998,1089.3666666666666,29.9375,0.0,0.5083333333333334,40tps|4_nodes
1620411700,3806.5833333333335,12.841666666666667,0.0,268.8333333333333,135.10000000000002,269.9166666666667,1383.8333333333333,1.1333333333333333,28.656666666666677,20.10833333333333,1073.2,29.016666666666666,0.0,0.5833333333333334,40tps|4_nodes
1620411710,4016.6666666666665,13.191666666666668,0.0,275.3333333333333,136.53333333333333,276.0,1515.75,1.6666666666666667,32.936666666666675,21.00833333333333,1080.2666666666667,28.416666666666668,0.0,0.65,40tps|4_nodes
1620411720,4215.916666666667,12.433333333333332,0.0,281.25,136.9333333333333,282.0833333333333,1640.0833333333333,1.2,32.93666666666667,19.925,1082.6999999999998,28.587500000000002,0.0,0.5916666666666667,40tps|4_nodes
1620411730,4429.166666666667,12.25,0.0,286.3333333333333,133.29999999999998,287.25,1762.5833333333333,0.8666666666666667,32.906666666666666,21.325,1070.3333333333333,28.816666666666666,0.0,0.5083333333333334,40tps|4_nodes
1620411740,4630.333333333333,12.949999999999998,0.0,291.1666666666667,133.43333333333334,291.9166666666667,1892.0833333333333,1.2333333333333334,32.936666666666646,20.116666666666664,1080.1666666666667,28.9375,0.0,0.48333333333333334,40tps|4_nodes
1620411750,4845.083333333333,12.683333333333332,0.0,296.0,128.1,296.8333333333333,2018.9166666666667,1.366666666666667,32.92666666666668,21.474999999999998,1040.1000000000001,28.325,0.0,0.4833333333333332,40tps|4_nodes
1620411760,5034.75,13.125,0.0,301.1666666666667,127.93333333333334,301.9166666666667,2150.1666666666665,1.9333333333333333,32.88333333333333,18.966666666666665,1041.1,27.5125,0.0,0.5166666666666666,40tps|4_nodes
1620411770,5222.416666666667,14.141666666666666,0.0,306.5833333333333,124.06666666666666,307.5,2291.5833333333335,0.8000000000000002,32.88666666666665,18.766666666666666,1009.2333333333332,26.695833333333336,0.0,0.5416666666666666,40tps|4_nodes
1620411780,5401.86111111111,13.888888888888884,0.0,311.9166666666667,125.09999999999998,312.5833333333333,2430.472222222222,0.9666666666666668,32.80000000000003,17.944444444444432,1015.1,32.84583333333334,0.0,0.5333333333333333,40tps|4_nodes
