time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name
1620472760,1350.0555555555557,14.027777777777777,0.0,210.5,177.19999999999996,210.88888888888889,280.88888888888886,1.7,9.88,18.29444444444445,1785.9333333333334,21.508333333333336,0.0,0.48888888888888865,40tps|6_nodes
1620472770,1537.1111111111113,14.338888888888889,0.0,215.38888888888883,175.73333333333335,215.5,424.2777777777778,0.8666666666666666,13.100000000000003,18.70555555555556,1789.4666666666665,23.041666666666668,0.0,0.48888888888888854,40tps|6_nodes
1620472780,1722.0555555555557,15.616666666666665,0.0,219.94444444444443,170.33333333333334,220.16666666666666,580.4444444444443,3.1333333333333333,15.540000000000001,18.494444444444444,1766.1000000000001,22.719444444444438,0.0,0.45555555555555616,40tps|6_nodes
1620472790,1900.6111111111113,15.366666666666667,0.0,225.16666666666666,175.0666666666667,225.33333333333334,734.111111111111,3.1333333333333333,18.326666666666668,17.855555555555558,1769.6666666666667,22.46111111111111,0.0,0.5222222222222229,40tps|6_nodes
1620472800,2066.277777777778,16.73888888888889,0.0,230.2222222222222,165.76666666666668,230.27777777777774,901.5,1.4333333333333333,21.129999999999995,16.56666666666666,1725.7,21.747222222222216,0.0,0.5055555555555552,40tps|6_nodes
1620472810,2241.3333333333335,15.59444444444444,0.0,235.22222222222217,169.9,235.27777777777774,1057.4444444444443,2.1999999999999997,23.93666666666667,17.505555555555556,1746.5,21.42777777777778,0.0,0.49999999999999895,40tps|6_nodes
1620472820,2407.7777777777774,15.611111111111112,0.0,240.33333333333334,170.66666666666666,240.44444444444443,1213.5555555555554,2.1999999999999997,26.936666666666664,16.64444444444445,1746.9333333333334,21.802777777777788,0.0,0.5111111111111124,40tps|6_nodes
1620472830,2576.5,16.477777777777785,0.0,245.2222222222222,165.83333333333334,245.5,1378.3333333333333,2.1999999999999997,30.230000000000004,16.872222222222202,1722.1666666666667,21.508333333333326,0.0,0.48888888888888865,40tps|6_nodes
1620472840,2739.7777777777774,15.744444444444449,0.0,249.94444444444443,164.4333333333333,250.33333333333334,1535.777777777778,1.7,29.919999999999998,16.327777777777783,1723.4666666666665,21.263888888888882,0.0,0.47222222222222293,40tps|6_nodes
1620472850,2915.3333333333335,16.583333333333332,0.0,254.55555555555557,159.5,254.66666666666666,1701.6111111111113,2.6666666666666665,32.76333333333335,17.555555555555568,1695.8666666666668,20.961111111111116,0.0,0.46111111111111147,40tps|6_nodes
1620472860,3075.8888888888887,17.799999999999994,0.0,259.6111111111111,159.1,259.6111111111111,1879.611111111111,2.266666666666667,32.76666666666665,16.055555555555554,1683.0666666666666,20.322222222222226,0.0,0.5055555555555543,40tps|6_nodes
1620472870,3232.555555555555,15.833333333333334,0.0,264.0,157.66666666666666,264.1666666666667,2037.9444444444446,1.7666666666666666,32.82333333333332,15.666666666666666,1694.8333333333333,20.28611111111111,0.0,0.4388888888888876,40tps|6_nodes
1620472880,3392.111111111111,17.74444444444444,0.0,267.88888888888886,145.93333333333334,267.9444444444444,2215.3888888888887,1.4000000000000001,32.72666666666669,15.95555555555555,1630.1000000000001,19.9138888888889,0.0,0.38888888888888956,40tps|6_nodes
1620472890,3548.3888888888887,16.611111111111118,0.0,271.9444444444444,153.1,272.1111111111111,2381.5,0.9666666666666667,29.336666666666645,15.6277777777778,1669.1333333333332,19.725,0.0,0.4055555555555553,40tps|6_nodes
1620472900,3712.222222222222,17.755555555555553,0.0,276.5555555555556,155.56666666666666,276.6666666666667,2559.055555555555,0.7333333333333334,32.55,16.383333333333333,1665.7,20.083333333333325,0.0,0.4611111111111124,40tps|6_nodes
