time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name
1620741195,1127.9722222222222,18.47777777777778,0.0,214.41666666666666,131.05,214.61111111111111,476.1111111111111,1.1,10.210000000000012,3.580555555555554,7518.5,4.1097222222222225,0.0,0.1277777777777785,30tps|18_nodes
1620741205,1147.4444444444443,9.672222222222219,0.0,215.05555555555554,87.1,215.30555555555554,572.8333333333333,0.5,12.29,1.9472222222222284,7299.15,2.970833333333337,0.0,0.0638888888888885,30tps|18_nodes
1620741215,1168.5,10.097222222222223,0.0,215.6111111111111,73.8,215.91666666666669,673.8055555555555,0.9,14.49999999999999,2.1055555555555543,7291.8,2.4722222222222228,0.0,0.0555555555555557,30tps|18_nodes
1620741225,1206.2777777777778,48.722222222222214,0.0,216.80555555555554,141.2,217.19444444444446,1161.0277777777778,2.05,16.65500000000001,3.7777777777777715,7422.55,3.4402777777777773,0.0,0.11944444444444419,30tps|18_nodes
1620741235,1251.3611111111113,20.519444444444446,0.0,218.30555555555554,161.0,218.80555555555554,1366.2222222222222,2.05,18.714999999999996,4.508333333333349,7415.1,4.794444444444446,0.0,0.15,30tps|18_nodes
1620741245,1276.4722222222222,16.891666666666676,0.0,219.11111111111114,90.6,219.49999999999997,1535.138888888889,1.4,21.10000000000001,2.5111111111111084,7129.200000000001,3.8541666666666687,0.0,0.0805555555555557,30tps|18_nodes
1620741255,1311.1944444444443,25.291666666666664,0.0,220.22222222222223,133.95,220.6388888888889,1788.0555555555557,1.85,23.624999999999986,3.472222222222217,7098.9,3.3,0.0,0.11111111111111134,30tps|18_nodes
1620741265,1332.7222222222222,10.648958333333338,0.0,220.89930555555554,104.3,221.42708333333331,1894.545138888889,1.2999999999999998,25.78499999999999,2.1527777777777715,6671.9,3.5067708333333316,0.0,0.06770833333333284,30tps|18_nodes
1620741275,1354.5833333333335,21.65937499999999,0.0,221.6111111111111,1063.65,222.33333333333331,2111.1388888888887,1.35,26.015000000000008,2.1861111111111198,14968.349999999999,2.5583333333333313,0.0,0.07118055555555425,30tps|18_nodes
1620741285,1385.6666666666665,30.844444444444445,0.0,222.7222222222222,111.0,223.38888888888889,2419.583333333333,2.45,26.170000000000005,3.1083333333333254,7132.75,2.5210069444444456,0.0,0.11111111111111141,30tps|18_nodes
1620741295,1416.3055555555557,24.716666666666676,0.0,223.97222222222223,119.6,224.61111111111111,2666.75,2.5,26.06999999999998,3.0638888888888918,7189.9,3.2097222222222173,0.0,0.12500000000000142,30tps|18_nodes
1620741305,1448.25,22.488888888888894,0.0,225.05555555555554,150.35000000000002,225.97222222222223,2891.6388888888887,1.7000000000000002,26.1,3.1944444444444455,7333.299999999999,4.044444444444446,0.0,0.10833333333333281,30tps|18_nodes
1620741315,1487.861111111111,24.547222222222217,0.0,226.27777777777777,150.95,227.36111111111111,3137.1111111111113,2.05,26.105000000000018,3.9611111111111086,7180.5,4.802777777777777,0.0,0.1222222222222214,30tps|18_nodes
1620741325,1521.2843137254902,18.31928104575163,0.0,227.31862745098036,152.39999999999998,228.640522875817,3320.3039215686276,1.8499999999999999,26.054999999999996,3.3423202614379086,7169.4,4.00580065359477,0.0,0.10408496732026146,30tps|18_nodes
1620741335,1561.1666666666667,20.316830065359476,0.0,228.58333333333331,649.5,229.77777777777777,3523.472222222222,1.8499999999999999,26.159999999999993,3.9882352941176578,12043.25,3.906944444444446,0.0,0.1264705882352942,30tps|18_nodes
1620741345,1587.1666666666665,16.877777777777784,0.0,229.41666666666669,112.44999999999999,230.77777777777777,3692.25,1.5,26.21500000000001,2.599999999999989,6989.6,3.9275326797385617,0.0,0.08333333333333424,30tps|18_nodes
1620741355,1612.6944444444443,15.54166666666665,0.0,230.19444444444446,104.15,231.61111111111114,3847.666666666666,1.25,26.150000000000002,2.552777777777783,7015.65,3.1138888888888916,0.0,0.0777777777777771,30tps|18_nodes
1620741365,1633.6977124183006,15.349999999999977,0.0,230.87254901960785,122.3,232.640522875817,3943.915032679738,1.25,26.174999999999997,2.100326797385617,7099.950000000001,3.5469771241830017,0.0,0.0678104575163402,30tps|18_nodes
1620741375,1655.6944444444443,16.825163398692826,0.0,231.44444444444446,664.0500000000001,233.77777777777777,4112.166666666667,0.65,26.209999999999994,2.1996732026143833,12714.900000000001,4.226388888888891,0.0,0.0571895424836597,30tps|18_nodes
1620741390,1697.111111111111,42.0972222222222,0.0,232.61111111111111,140.25,235.02777777777777,4533.138888888889,1.0,26.140000000000008,4.141666666666663,6980.3,4.625245098039221,0.0,0.11666666666666711,30tps|18_nodes
