time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name
1620405056,1347.8333333333333,50.64166666666666,0.0,192.91666666666666,137.06666666666666,192.91666666666666,743.75,2.1666666666666665,13.220000000000004,20.291666666666668,1153.5333333333333,22.7625,0.0,0.5166666666666667,50tps|4_nodes
1620405066,1562.4444444444443,17.855555555555554,0.0,197.94444444444446,139.20000000000002,197.94444444444446,922.3055555555555,2.1666666666666665,16.629999999999995,21.46111111111111,1165.2333333333333,32.31111111111111,0.0,0.5027777777777781,50tps|4_nodes
1620405076,1748.3333333333333,16.652777777777775,0.0,202.58333333333334,238.9333333333333,202.66666666666666,1088.8333333333333,1.7333333333333332,20.023333333333337,18.588888888888892,1690.5,28.520833333333332,0.0,0.4638888888888886,50tps|4_nodes
1620405086,1967.9166666666667,17.474999999999998,0.0,206.66666666666666,132.66666666666666,206.75,1263.5833333333333,1.3999999999999997,23.389999999999997,21.958333333333332,1139.9333333333334,25.74305555555556,0.0,0.4083333333333334,50tps|4_nodes
1620405096,2176.8333333333335,18.433333333333334,0.0,211.08333333333334,127.73333333333333,211.16666666666666,1447.9166666666667,1.5,26.959999999999997,20.891666666666666,1107.5,28.7375,0.0,0.4416666666666667,50tps|4_nodes
1620405106,2379.25,18.366666666666667,0.0,215.41666666666666,129.83333333333334,215.41666666666666,1631.5833333333333,1.2666666666666666,30.49666666666667,20.241666666666667,1120.2666666666667,28.245833333333334,0.0,0.43333333333333335,50tps|4_nodes
1620405116,2579.1666666666665,18.358333333333334,0.0,219.75,131.33333333333334,220.0,1815.1666666666667,1.2666666666666666,33.10666666666667,19.99166666666667,1125.2666666666667,28.72083333333333,0.0,0.43333333333333335,50tps|4_nodes
1620405126,2792.3333333333335,19.566666666666666,0.0,224.08333333333334,126.06666666666666,224.16666666666666,2010.8333333333333,0.6999999999999998,35.703333333333326,21.316666666666666,1097.3666666666666,28.291666666666668,0.0,0.43333333333333335,50tps|4_nodes
1620405136,2976.3333333333335,17.63333333333333,0.0,227.83333333333334,124.76666666666665,228.08333333333334,2187.1666666666665,3.0,38.310000000000024,18.400000000000002,1097.7666666666667,27.691666666666666,0.0,0.375,50tps|4_nodes
1620405146,3184.5833333333335,20.225,0.0,232.08333333333334,122.30000000000001,232.08333333333334,2389.4166666666665,3.133333333333333,38.98666666666666,20.825,1075.2666666666667,27.270833333333332,0.0,0.425,50tps|4_nodes
